match_id,team_id,possession,passes,corners,fouls,offsides,shots,shots_on_target,tackles,touches,yellow_cards,red_cards,clearances,is_home
1804,2,63.6,527,3,10,1,12,1,10,730,2,0,45,False
1805,12,72.7,613,9,9,1,23,6,14,818,1,0,14,False
1806,4,57.3,501,5,10,2,19,3,16,722,3,0,47,False
1807,3,55.3,544,4,15,1,10,3,23,719,2,0,24,False
1808,22,34.5,347,6,6,4,9,1,24,549,1,0,22,False
1809,13,36.3,359,3,7,3,14,5,20,526,0,0,14,False
1810,29,36.7,319,2,6,1,6,3,16,486,2,0,32,False
1811,8,35.4,342,3,8,1,17,9,16,508,1,0,23,False
1812,21,52.6,389,3,13,0,5,2,23,616,0,0,33,False
1813,12,59.6,624,5,8,4,16,3,15,826,2,0,21,False
1814,3,59.1,525,1,15,0,7,1,17,699,2,1,39,False
1815,22,54.3,422,6,6,1,18,2,18,628,0,0,25,False
1816,25,45.5,393,4,8,7,13,4,21,602,1,0,16,False
1817,14,59.2,486,3,9,3,4,1,17,687,1,0,31,False
1818,2,54.5,514,9,4,1,13,4,20,689,2,0,17,False
1819,20,43.0,447,2,11,0,7,3,24,627,3,0,40,False
1820,3,65.1,576,7,10,2,17,4,14,795,2,0,22,False
1821,16,61.9,627,4,7,3,15,6,18,841,2,0,43,False
1822,20,48.3,425,7,14,2,9,4,21,610,5,1,26,False
1823,17,33.1,277,2,12,2,8,2,29,530,3,0,41,False
1824,8,51.9,510,4,11,4,14,3,11,714,4,0,27,False
1825,30,38.0,367,1,12,1,4,2,25,595,1,1,46,False
1826,29,37.7,348,3,9,3,12,3,12,569,1,0,45,False
1827,16,47.0,415,3,8,2,9,2,13,608,2,0,43,False
1828,26,46.1,339,4,17,0,10,3,19,586,1,0,63,False
1829,20,60.7,568,6,14,3,7,1,15,792,2,0,13,False
1830,13,49.4,396,3,14,4,15,4,14,591,2,0,16,False
1831,3,51.6,397,6,19,6,9,5,27,629,4,0,35,False
1832,10,42.2,295,8,13,1,21,7,25,547,3,0,54,False
1833,29,37.3,359,2,9,2,10,2,8,538,2,0,49,False
1834,26,38.3,322,6,13,2,8,1,26,546,2,0,27,False
1835,7,45.0,399,7,11,1,15,4,16,622,4,0,26,False
1836,7,47.9,441,6,13,0,15,6,19,636,2,1,31,False
1837,16,61.4,603,4,5,4,10,5,22,808,1,0,16,False
1838,28,55.2,543,7,10,2,9,3,13,737,4,0,37,False
1839,10,68.3,690,10,5,3,24,6,18,911,1,0,31,False
1840,2,39.6,370,3,11,1,17,8,28,581,4,0,45,False
1841,12,60.0,537,3,5,3,12,2,18,750,0,0,32,False
1842,17,46.8,309,4,18,1,10,1,20,549,2,0,34,False
1843,10,53.0,505,2,10,0,10,0,25,744,3,0,29,False
1844,16,51.3,475,6,11,3,10,6,13,664,3,0,32,False
1845,25,53.8,438,5,9,2,7,3,33,665,1,0,33,False
1846,22,51.3,431,5,11,2,10,3,23,661,2,0,49,False
1847,30,35.2,284,5,14,1,10,4,22,484,4,1,24,False
1848,21,44.2,333,4,18,1,11,2,22,545,1,1,52,False
1849,13,44.0,360,6,15,2,12,5,12,567,4,0,41,False
1850,4,58.1,440,8,17,1,7,3,20,646,4,0,26,False
1851,3,58.8,414,9,13,2,18,6,20,647,2,1,48,False
1852,16,58.2,538,4,13,1,16,7,10,742,2,0,37,False
1853,10,51.9,462,10,16,0,12,4,16,646,5,0,19,False
1854,4,39.7,280,5,13,2,11,4,25,506,2,0,36,False
1855,17,42.1,373,4,6,1,8,3,25,605,0,0,33,False
1856,26,30.8,271,2,12,3,6,0,22,462,1,0,37,False
1857,16,55.5,424,8,15,1,9,3,12,640,3,1,31,False
1858,30,41.2,332,5,10,1,16,3,19,541,2,0,21,False
1859,8,36.2,373,4,7,3,4,4,20,554,3,0,16,False
1860,29,48.5,392,5,13,0,15,4,25,609,4,0,47,False
1861,21,58.6,512,9,5,3,25,6,12,767,0,1,43,False
1862,10,58.5,557,7,7,1,11,6,14,771,1,0,11,False
1863,3,65.9,507,7,12,2,6,2,12,726,0,0,48,False
1864,20,53.8,499,3,10,0,19,7,29,715,1,0,14,False
1865,13,54.2,487,1,13,0,14,3,17,660,0,0,27,False
1866,30,42.9,405,6,14,2,11,4,22,604,2,0,12,False
1867,15,62.2,496,7,11,1,11,4,14,671,2,0,18,False
1868,12,50.6,411,7,17,1,14,5,24,603,6,0,22,False
1869,22,47.3,435,4,12,2,19,4,28,659,3,0,36,False
1870,17,57.8,444,5,12,2,11,4,18,658,2,0,33,False
1871,15,53.8,427,2,15,2,5,3,40,654,2,0,54,False
1872,2,53.4,435,4,10,6,11,3,29,679,2,0,56,False
1873,4,36.0,351,2,13,0,5,4,25,539,4,0,28,False
1874,22,41.0,370,2,12,0,5,1,20,545,2,0,31,False
1875,14,42.4,362,3,17,3,12,6,18,576,1,0,65,False
1876,2,68.8,591,7,10,0,12,9,28,799,0,0,20,False
1877,13,41.8,348,3,13,2,3,1,15,534,4,0,28,False
1878,8,58.5,475,4,15,1,9,3,14,665,6,0,29,False
1879,26,37.8,297,2,10,0,9,3,23,550,2,0,47,False
1880,22,36.2,259,3,12,2,11,5,27,496,4,0,64,False
1881,16,43.9,417,2,13,1,7,4,24,609,3,1,47,False
1882,17,46.5,369,2,11,0,5,1,18,586,2,0,38,False
1883,29,42.7,369,8,8,0,13,3,19,569,3,0,35,False
1884,14,33.2,257,2,11,0,4,1,17,449,1,1,34,False
1885,7,49.1,451,2,11,4,14,8,22,646,2,0,25,False
1886,21,64.4,552,4,12,1,10,3,12,738,1,0,24,False
1887,8,24.9,273,2,8,1,7,3,20,466,0,0,41,False
1888,20,62.9,609,6,1,3,11,4,8,836,0,0,35,False
1889,25,41.4,382,4,14,1,6,1,22,597,2,0,40,False
1890,12,61.3,604,6,9,2,10,2,31,811,1,0,23,False
1891,28,42.5,384,4,12,0,8,1,28,577,1,0,29,False
1892,7,64.5,762,0,8,1,15,4,21,941,1,0,21,False
1893,29,36.9,387,5,14,1,9,1,27,580,1,0,31,False
1894,30,30.5,311,3,3,3,6,2,18,513,1,0,32,False
1895,3,67.6,554,1,14,6,11,5,15,789,2,0,38,False
1896,10,56.8,520,6,8,2,20,9,20,811,1,0,69,False
1897,16,56.3,472,6,14,1,10,5,16,709,2,0,31,False
1898,21,39.0,408,4,7,6,10,5,16,622,0,0,42,False
1899,20,55.1,429,4,10,1,12,3,16,649,4,0,68,False
1900,3,54.4,534,5,10,3,9,2,24,728,2,0,37,False
1901,7,69.1,764,6,9,0,20,7,10,921,1,0,21,False
1902,20,65.6,522,8,8,2,11,4,14,768,0,0,32,False
1903,17,50.1,466,4,9,1,12,2,26,679,0,0,26,False
1904,17,60.9,477,7,11,2,14,4,17,697,2,0,21,False
1905,12,48.8,396,3,12,1,23,6,24,622,0,0,24,False
1906,31,43.3,378,3,11,0,12,2,32,607,2,0,29,False
1907,4,45.9,472,2,14,2,9,2,32,645,2,0,15,False
1908,12,52.7,408,8,20,0,16,5,23,616,9,0,19,False
1909,15,38.7,325,3,15,1,13,2,24,542,3,0,24,False
1910,7,62.7,648,8,16,1,20,6,19,854,2,0,27,False
1911,8,33.4,244,2,11,3,12,4,26,481,3,0,66,False
1912,2,34.3,351,8,13,4,15,8,25,577,4,0,36,False
1913,13,33.5,260,7,13,1,16,3,20,456,1,0,26,False
1914,32,48.6,516,3,8,1,10,3,20,696,0,0,27,False
1915,21,46.4,373,4,16,1,5,3,11,556,2,0,39,False
1916,4,48.7,472,2,12,5,8,5,21,658,1,0,31,False
1917,20,33.2,312,3,6,0,8,3,26,507,2,0,29,False
1918,15,51.8,383,7,21,0,6,3,20,595,5,0,30,False
1919,12,62.5,525,3,13,1,10,3,12,735,2,0,30,False
1920,17,48.3,334,6,13,1,7,2,15,549,0,0,47,False
1921,25,50.9,409,7,12,2,14,3,21,638,3,0,27,False
1922,16,54.0,470,4,8,2,12,4,17,672,3,0,37,False
1923,26,38.0,331,6,11,3,14,5,25,573,2,0,40,False
1924,3,56.5,474,7,12,2,11,5,23,681,1,0,17,False
1925,25,56.2,397,5,13,0,15,3,14,611,0,0,47,False
1926,21,47.0,492,5,15,6,13,7,16,669,1,0,16,False
1927,16,58.7,573,4,6,1,15,3,11,761,0,0,23,False
1928,31,51.4,465,3,9,2,13,8,19,660,0,0,28,False
1929,4,53.3,397,7,9,0,12,3,21,610,2,0,23,False
1930,21,56.0,463,3,11,1,13,4,29,686,0,0,24,False
1931,7,66.1,625,8,10,1,15,3,21,846,1,0,36,False
1932,25,39.4,345,4,12,1,11,4,20,548,2,1,42,False
1933,4,32.4,305,1,13,3,9,3,16,496,1,0,31,False
1934,7,57.8,498,4,13,0,21,7,15,693,3,0,21,False
1935,20,61.2,561,14,12,2,15,2,21,749,2,0,12,False
1936,2,44.3,446,4,11,2,8,4,23,636,2,0,25,False
1937,32,52.3,476,4,11,2,7,2,13,663,3,0,15,False
1938,21,60.8,515,3,14,6,8,3,8,705,1,0,39,False
1939,25,64.9,614,5,5,2,15,4,12,816,0,0,20,False
1940,4,34.3,290,2,18,2,11,6,16,484,2,0,30,False
1941,17,45.1,452,5,16,0,10,3,14,643,2,0,16,False
1942,31,46.1,344,3,14,0,10,4,30,576,1,0,34,False
1943,13,24.1,215,1,12,2,5,1,17,448,4,0,64,False
1944,14,51.6,401,3,11,8,11,6,14,629,2,0,23,False
1945,3,66.3,501,8,15,6,12,6,17,694,3,0,21,False
1946,25,45.6,401,4,12,2,14,5,11,610,3,0,58,False
1947,16,45.6,393,9,10,2,10,4,14,590,2,0,32,False
1948,23,56.1,490,6,7,1,18,6,15,726,2,0,34,False
1949,17,34.2,333,4,8,1,4,2,19,496,1,1,18,False
1950,4,46.8,430,3,11,3,15,7,19,634,2,0,15,False
1951,13,36.1,285,4,10,0,6,0,24,479,2,0,39,False
1952,30,30.2,242,4,12,1,10,5,25,435,3,0,36,False
1953,7,48.2,509,3,15,1,11,8,13,733,3,0,33,False
1954,25,50.7,378,10,14,3,17,4,15,580,1,0,16,False
1955,15,33.8,294,3,10,0,7,1,21,506,1,0,23,False
1956,21,65.5,561,7,9,0,11,1,20,772,1,0,16,False
1957,8,36.0,240,0,11,5,8,3,14,454,2,0,79,False
1958,31,43.3,349,3,17,0,11,4,17,554,3,0,31,False
1959,23,54.6,418,3,13,4,10,3,21,616,1,0,21,False
1960,30,43.5,398,4,15,4,12,5,20,597,2,0,33,False
1961,16,45.1,477,4,5,1,9,4,18,681,1,0,34,False
1962,26,47.2,426,6,11,1,9,3,24,620,2,0,10,False
1963,14,49.3,436,3,4,1,10,3,23,648,0,0,17,False
1964,13,44.2,355,3,11,4,10,0,16,527,0,0,21,False
1965,8,33.4,316,3,13,3,5,2,19,501,2,0,33,False
1966,15,51.0,424,4,17,0,10,1,19,673,3,0,27,False
1967,14,61.5,516,9,11,4,24,4,27,733,3,0,20,False
1968,3,52.8,524,3,14,1,10,7,23,728,2,0,25,False
1969,32,45.6,451,7,5,1,5,1,15,631,1,0,14,False
1970,30,49.4,342,7,10,0,27,7,19,580,0,0,15,False
1971,2,51.5,441,6,11,5,12,3,29,709,2,0,27,False
1972,10,66.7,627,9,12,4,17,6,17,857,1,0,31,False
1973,8,43.8,352,5,13,5,9,2,24,540,2,0,43,False
1974,8,32.8,280,2,12,3,11,3,27,476,3,0,32,False
1975,30,32.6,272,2,14,2,10,5,30,505,1,0,33,False
1976,23,30.8,283,0,10,1,6,4,15,499,2,0,69,False
1977,15,52.8,414,7,14,0,10,7,22,659,3,0,17,False
1978,12,49.0,383,7,9,2,12,5,20,611,1,0,23,False
1979,26,41.6,342,3,12,1,12,3,16,533,0,0,26,False
1980,32,67.4,552,8,9,3,16,6,12,744,1,0,33,False
1981,14,40.6,364,9,14,2,13,6,20,563,5,0,27,False
1982,30,44.1,346,7,13,0,8,3,28,581,1,0,44,False
1983,10,45.7,449,5,10,3,11,3,20,684,0,0,32,False
1984,15,46.2,387,6,10,0,12,2,27,629,2,0,23,False
1985,4,47.9,432,2,14,4,9,6,18,639,1,0,38,False
1986,23,49.9,363,3,13,2,7,1,20,583,2,0,49,False
1987,8,46.9,416,3,15,4,9,2,25,619,4,1,18,False
1988,13,40.2,303,7,11,1,10,6,15,534,3,0,38,False
1989,10,37.1,360,5,11,3,9,2,21,573,2,2,22,False
1990,14,28.5,279,3,7,2,6,3,20,504,2,0,57,False
1991,31,42.4,381,5,12,1,13,4,29,587,2,0,19,False
1992,30,45.9,371,4,12,1,12,5,15,597,4,0,33,False
1993,16,52.1,454,4,11,1,17,2,17,648,2,1,14,False
1994,7,54.4,557,4,8,4,15,7,27,735,1,0,17,False
1995,31,31.0,328,3,10,3,7,3,20,514,1,0,23,False
1996,20,58.3,604,2,8,3,11,8,21,801,1,0,20,False
1997,12,57.8,520,9,11,1,18,5,17,772,0,0,28,False
1998,17,57.3,475,5,11,3,13,5,12,680,0,0,32,False
1999,21,52.8,490,5,16,1,12,3,12,678,1,0,23,False
2000,13,43.2,305,3,13,0,3,0,13,498,2,0,29,False
2001,26,33.4,227,5,19,5,12,5,18,426,2,0,22,False
2002,17,49.0,454,4,9,0,15,6,20,649,2,0,16,False
2003,32,46.5,426,1,5,2,9,0,24,642,1,1,45,False
2004,21,45.3,430,2,10,1,9,4,16,618,1,0,26,False
2005,25,58.4,494,9,7,2,10,4,19,664,0,1,23,False
2006,15,55.1,470,3,13,2,8,3,14,661,4,0,22,False
2007,7,51.5,436,5,10,1,16,5,28,676,0,0,40,False
2008,4,54.3,429,6,15,1,10,3,13,605,1,1,21,False
2009,2,64.4,501,9,8,3,23,2,18,739,1,0,19,False
2010,23,35.6,331,5,12,3,4,2,26,531,4,0,34,False
2011,15,40.1,403,3,9,4,10,3,18,581,0,0,15,False
2012,2,41.6,390,5,13,5,14,9,32,618,3,0,28,False
2013,30,45.7,375,9,12,1,18,7,27,608,1,0,16,False
2014,4,41.8,389,3,8,2,16,4,13,585,0,0,38,False
2015,32,57.3,535,5,9,5,16,4,11,752,2,0,19,False
2016,3,56.4,499,10,12,5,13,6,18,718,2,0,19,False
2017,10,73.0,684,5,10,1,11,3,13,872,2,0,17,False
2018,15,50.1,363,4,15,0,11,2,13,548,3,0,24,False
2019,12,65.2,523,7,14,0,19,6,11,715,4,0,41,False
2020,17,30.7,280,5,11,2,7,0,20,496,2,0,35,False
2021,4,57.4,467,0,5,4,6,1,15,640,1,0,18,False
2022,21,60.7,494,4,9,2,20,9,9,705,2,0,28,False
2023,32,54.2,452,4,11,1,15,7,17,659,1,0,37,False
2024,20,54.7,560,7,4,3,16,4,24,759,0,0,22,False
2025,25,58.0,536,11,9,4,17,7,21,738,0,0,17,False
2026,17,33.0,296,4,17,1,6,3,31,547,1,0,47,False
2027,4,46.8,446,4,8,2,14,2,18,622,0,0,17,False
2028,12,63.9,533,10,12,2,24,11,17,779,2,0,44,False
2029,4,54.8,441,4,13,0,3,2,20,639,1,0,25,False
2030,25,44.6,361,4,8,1,7,2,18,579,0,0,28,False
2031,2,52.1,445,3,14,4,13,7,22,655,1,0,31,False
2032,32,57.3,505,4,9,1,15,5,23,752,1,0,35,False
2033,17,48.7,431,7,12,1,11,2,18,632,1,0,17,False
2034,15,60.6,445,6,13,1,15,4,21,655,1,0,33,False
2035,7,53.3,474,2,15,1,16,3,16,698,3,0,36,False
2036,16,43.8,404,5,14,2,10,5,36,626,0,1,21,False
2037,21,52.1,419,6,8,4,10,4,16,611,3,0,22,False
2038,26,52.3,456,2,11,3,9,4,15,652,1,0,14,False
2039,13,39.4,316,3,6,0,7,4,10,502,2,0,44,False
2040,31,33.8,269,5,18,0,13,3,20,455,1,0,25,False
2041,20,54.5,457,4,12,5,9,4,18,634,5,1,27,False
2042,26,44.8,369,9,13,1,8,1,18,592,0,0,28,False
2043,14,40.9,309,6,13,1,10,4,21,527,3,0,48,False
2044,31,37.6,327,4,15,1,12,2,29,517,4,0,22,False
2045,30,35.2,278,6,8,1,7,3,21,517,1,0,47,False
2046,8,33.6,306,1,11,1,11,3,20,476,1,0,24,False
2047,16,59.1,517,7,12,3,20,7,18,751,2,0,16,False
2048,10,64.8,571,4,9,1,8,5,11,759,0,0,20,False
2049,3,58.5,453,12,16,1,11,6,16,635,2,0,10,False
2050,13,44.5,386,7,13,2,9,3,14,586,3,0,10,False
2051,23,40.2,354,4,13,8,11,3,18,564,2,0,31,False
2052,10,58.0,532,5,12,2,27,12,21,782,1,0,46,False
2053,15,37.6,343,1,13,1,10,4,18,558,0,0,32,False
2054,8,33.8,311,2,17,0,9,4,23,473,3,0,18,False
2055,20,64.5,532,6,15,3,16,4,27,748,2,0,17,False
2056,21,58.5,542,3,14,3,11,4,7,730,1,0,16,False
2057,32,56.3,488,7,11,4,12,6,16,676,0,0,18,False
2058,7,54.0,478,9,6,3,22,8,18,709,1,0,28,False
2059,23,57.1,482,5,17,0,16,7,16,675,0,0,36,False
2060,23,41.9,337,4,11,4,9,1,17,565,2,0,56,False
2061,20,65.4,660,8,11,2,16,4,13,842,1,0,33,False
2062,15,44.7,408,0,15,2,5,1,15,586,3,0,32,False
2063,32,53.1,350,5,16,3,11,3,20,596,1,0,42,False
2064,26,53.9,427,6,16,1,15,2,11,605,2,0,16,False
2065,8,47.2,377,6,9,2,13,4,26,587,0,0,26,False
2066,16,42.7,407,5,6,0,11,6,24,625,0,0,27,False
2067,31,34.9,263,10,13,0,14,6,21,464,3,0,35,False
2068,17,46.3,394,5,13,1,7,2,22,563,1,0,21,False
2069,3,68.9,593,8,7,1,10,2,20,791,1,0,23,False
2070,25,54.1,463,4,11,6,12,8,18,670,1,0,18,False
2071,4,51.8,476,5,10,3,7,3,8,644,2,1,23,False
2072,30,43.9,336,4,19,1,4,2,30,550,4,0,17,False
2073,8,38.0,329,4,14,1,7,3,32,537,1,0,39,False
2074,26,36.3,321,7,15,2,13,5,17,534,1,0,45,False
2075,14,37.3,326,7,12,0,12,5,25,516,2,1,25,False
2076,31,41.3,458,3,12,1,7,0,30,634,2,0,23,False
2077,10,73.7,777,9,8,2,22,9,21,969,1,0,14,False
2078,13,50.9,455,5,9,3,15,5,19,660,4,0,26,False
2079,16,50.1,443,2,9,1,8,3,17,644,1,0,19,False
2080,31,45.6,421,3,13,1,11,2,18,614,1,0,16,False
2081,4,43.7,381,5,12,2,12,5,27,601,0,0,29,False
2082,25,39.8,360,6,14,3,13,5,19,572,5,0,30,False
2083,13,39.6,302,3,13,1,7,2,22,496,3,0,35,False
2084,17,35.7,335,3,8,3,6,4,24,524,2,0,23,False
2085,30,33.8,254,8,4,1,16,5,31,491,1,0,40,False
2086,14,55.9,440,8,11,2,20,6,19,643,4,0,12,False
2087,23,31.4,305,3,7,2,12,3,17,494,0,0,23,False
2088,32,43.5,455,5,8,1,16,2,17,657,0,0,31,False
2089,26,50.5,399,8,12,1,9,3,18,617,0,0,21,False
2090,8,46.4,306,8,13,1,14,5,15,483,2,0,15,False
2091,15,35.3,332,4,10,3,7,2,17,527,3,1,32,False
2092,14,59.1,493,6,7,1,8,4,16,703,0,0,37,False
2093,2,57.4,567,7,21,2,16,7,27,792,4,0,16,False
2094,3,55.4,456,3,15,1,5,1,23,638,3,0,28,False
2095,23,29.2,296,4,13,0,5,3,15,457,2,1,33,False
2096,4,47.7,388,4,16,5,9,2,16,542,3,0,18,False
2097,10,45.8,461,4,7,1,14,5,16,655,0,0,19,False
2098,14,49.4,397,2,12,3,8,3,15,597,1,1,39,False
2099,30,52.3,370,4,11,1,13,5,25,560,2,0,27,False
2100,8,27.5,257,2,11,1,11,4,13,443,1,0,34,False
2101,32,37.1,323,4,13,1,15,5,19,555,1,0,36,False
2102,14,37.4,302,2,13,1,9,2,27,518,0,0,34,False
2103,15,36.9,332,4,9,0,9,2,12,531,2,0,34,False
2104,7,53.5,462,6,10,0,11,4,27,664,1,0,7,False
2105,30,41.0,386,8,19,2,16,5,19,572,3,0,22,False
2106,23,49.6,373,1,10,5,7,1,9,563,3,0,44,False
2107,12,64.6,559,6,10,1,9,4,15,752,2,0,23,False
2108,4,51.3,477,4,10,4,17,5,21,693,2,0,18,False
2109,14,58.4,476,6,13,3,17,5,23,702,3,0,24,False
2110,15,28.8,328,1,10,0,2,1,23,512,1,0,31,False
2111,32,50.7,448,4,8,1,16,5,20,702,3,0,33,False
2112,8,34.9,265,2,9,1,11,3,12,460,1,0,37,False
2113,23,44.2,341,0,15,3,8,3,15,547,5,0,37,False
2114,10,48.2,414,2,10,1,10,4,25,646,2,1,34,False
2115,30,49.8,415,8,11,1,14,7,26,644,2,0,25,False
2116,23,51.7,400,11,11,5,13,5,20,605,2,0,27,False
2117,8,28.7,282,2,12,2,7,2,19,464,1,0,46,False
2118,30,34.1,296,4,15,1,14,7,27,512,2,0,27,False
2119,13,31.1,228,4,12,2,7,0,18,415,3,0,29,False
2120,14,64.8,503,5,10,3,18,2,19,714,2,0,24,False
2121,16,34.5,326,4,8,1,14,6,25,541,0,0,35,False
2122,26,41.5,336,5,14,0,12,2,22,570,2,0,35,False
2123,31,34.1,297,1,9,3,3,0,23,535,1,0,35,False
2124,13,31.7,255,3,8,3,12,4,28,463,1,0,16,False
2125,17,54.1,455,5,13,1,9,3,17,693,1,0,33,False
2126,4,42.2,293,3,18,3,12,3,16,462,3,0,27,False
2127,16,58.7,504,4,12,1,9,5,24,700,3,0,19,False
2128,3,66.9,579,6,10,1,15,2,19,767,0,0,18,False
2129,20,68.6,652,3,9,1,9,8,15,821,1,1,23,False
2130,21,48.1,408,3,8,2,13,6,16,617,0,0,31,False
2131,17,32.7,300,0,11,3,2,1,27,505,2,0,36,False
2132,31,58.7,556,2,10,1,8,4,13,740,1,0,26,False
2133,13,32.3,304,1,10,0,4,0,21,495,3,1,27,False
2134,21,67.1,706,2,7,2,8,0,12,852,0,0,15,False
2135,20,63.2,488,9,10,1,19,4,19,676,1,0,12,False
2136,25,64.2,551,7,11,5,14,5,14,748,3,0,34,False
2137,16,49.2,427,5,12,1,13,4,10,601,2,0,24,False
2138,15,41.6,391,3,13,0,7,3,24,604,4,0,39,False
2139,21,48.0,399,8,16,4,17,10,22,616,3,0,29,False
2140,31,33.4,286,2,13,1,11,5,25,510,2,0,53,False
2141,8,56.0,442,3,17,1,11,5,19,636,4,0,14,False
2142,12,50.0,487,2,12,2,9,4,26,679,3,0,20,False
2143,26,37.1,272,4,20,2,11,7,14,450,0,0,34,False
2144,32,58.6,548,8,11,1,12,3,13,745,2,0,29,False
2145,23,48.0,301,4,10,2,13,4,7,496,1,0,35,False
2146,13,37.9,316,8,7,1,13,2,21,514,1,0,24,False
2147,17,49.4,426,2,7,1,5,3,20,619,0,0,31,False
2148,20,60.7,616,9,13,3,8,2,17,830,4,0,15,False
2149,16,58.1,455,6,10,3,12,7,14,651,1,0,26,False
2150,10,60.7,566,4,8,1,11,6,18,769,0,0,17,False
2151,30,29.5,248,5,10,0,14,3,25,480,0,1,36,False
2152,7,59.8,576,2,9,0,6,5,24,804,1,0,26,False
2153,2,52.4,533,7,13,0,11,3,20,728,2,1,27,False
2154,8,32.6,326,1,5,2,17,9,19,498,2,0,26,False
2155,32,51.5,514,6,5,1,16,2,18,703,2,0,21,False
2156,4,47.1,429,3,14,3,11,3,19,613,2,0,20,False
2157,30,55.2,408,7,9,1,16,7,24,661,1,0,36,False
2158,3,53.0,442,7,10,3,5,1,24,657,3,0,21,False
2159,10,54.2,522,5,7,5,8,4,18,686,0,0,20,False
2160,13,29.6,270,4,10,1,4,2,9,457,0,0,41,False
2161,17,41.7,335,2,14,4,8,4,25,556,2,0,25,False
2162,12,62.5,574,8,6,2,19,8,21,779,0,0,37,False
2163,15,51.3,416,5,13,1,11,4,29,639,1,0,30,False
2164,12,56.1,411,8,12,0,15,4,26,646,1,0,31,False
2165,30,27.9,269,1,10,2,7,3,37,491,3,1,32,False
2166,2,60.7,635,6,9,1,11,9,24,811,1,0,17,False
2167,12,54.0,564,1,17,1,6,3,33,788,3,0,34,False
2168,15,40.4,414,4,6,0,5,2,13,591,1,0,26,False
2169,30,46.0,444,6,12,0,18,5,24,668,0,0,16,False
2170,23,54.5,445,11,11,1,11,2,13,650,0,0,28,False
2171,12,61.5,551,8,6,1,18,5,21,739,2,0,11,False
2172,26,50.2,401,5,14,1,16,4,11,584,2,0,19,False
2173,14,53.3,401,10,12,2,20,8,10,599,1,0,19,False
2174,7,50.0,496,4,19,2,18,5,17,672,3,0,16,False
2175,8,45.8,346,4,9,4,6,4,20,547,0,0,39,False
2176,2,67.4,612,5,14,0,7,3,23,813,1,0,23,False
2177,10,59.2,564,6,12,2,20,7,27,792,1,0,36,False
2178,20,50.8,443,1,13,3,10,3,20,644,2,0,25,False
2179,2,48.7,492,4,9,3,19,6,21,716,0,0,18,False
2180,26,28.3,278,5,13,2,7,3,17,476,2,0,35,False
2181,14,56.5,407,5,14,0,19,4,12,616,3,0,18,False
2182,3,46.7,431,4,18,0,7,1,26,666,2,0,33,False
2183,10,55.0,495,6,10,0,8,3,11,707,0,0,34,False
2184,23,55.8,463,7,10,1,18,6,26,661,1,0,24,False
2185,14,27.3,239,9,9,2,11,2,13,459,1,0,41,False
2186,2,64.9,500,9,9,10,12,4,19,724,0,0,30,False
2187,3,45.5,398,5,12,1,5,4,26,590,1,0,23,False
2188,8,40.1,299,5,7,1,14,4,25,510,1,0,34,False
2189,2,50.8,485,5,13,2,17,8,11,667,3,0,24,False
2190,32,37.2,338,5,6,5,2,0,20,566,1,0,29,False
2191,23,41.1,399,2,13,1,7,2,15,591,2,0,27,False
2192,3,59.2,575,5,13,3,10,3,15,742,0,0,31,False
2193,26,42.9,323,5,11,3,12,4,31,569,2,0,35,False
2194,14,44.2,372,6,9,3,10,4,28,618,2,0,26,False
2195,7,54.3,487,7,7,2,16,9,17,682,3,0,21,False
2196,25,48.0,412,2,11,2,14,4,14,613,2,0,28,False
2197,20,56.1,496,7,12,1,15,5,9,646,1,1,24,False
2198,21,61.7,623,6,10,1,9,1,28,868,2,0,19,False
2199,10,70.2,659,7,8,4,20,7,6,859,4,0,21,False
2200,20,53.4,549,7,13,7,12,6,23,743,3,0,25,False
2201,21,40.3,422,1,12,0,7,5,15,620,3,0,37,False
2202,12,54.2,489,5,15,5,15,10,24,691,1,0,24,False
2203,25,39.7,383,7,11,2,8,3,29,607,0,1,33,False
2204,7,41.3,386,4,13,0,6,1,28,583,2,0,30,False
2205,17,60.3,456,10,10,1,21,8,19,647,2,1,9,False
2206,26,44.7,313,4,22,0,16,3,14,512,4,0,50,False
2207,10,60.8,541,3,15,1,13,5,14,737,3,0,18,False
2208,21,42.8,335,7,14,3,10,4,18,547,3,0,47,False
2209,21,46.3,449,7,6,1,9,0,22,674,1,0,24,False
2210,10,63.2,625,6,6,2,12,3,14,813,1,0,22,False
2211,20,42.3,360,4,9,4,5,1,23,563,2,0,21,False
2212,13,39.1,274,2,16,2,7,3,23,479,2,0,25,False
2213,25,54.0,407,8,13,2,10,2,20,650,2,0,38,False
2214,16,45.6,428,5,6,3,7,1,30,642,0,0,21,False
2215,20,60.2,593,7,15,0,10,4,23,785,0,0,21,False
2216,12,59.2,599,4,11,1,19,4,18,805,2,0,25,False
2217,23,38.9,348,4,12,0,6,1,14,503,0,1,28,False
2218,3,64.5,657,1,15,1,11,4,15,830,2,0,20,False
2219,3,62.2,632,6,17,3,9,5,22,797,3,0,5,False
2220,2,49.1,372,11,19,0,13,4,27,591,3,0,28,False
2221,12,54.4,483,6,19,0,19,11,17,680,4,0,28,False
2222,2,60.2,574,7,10,2,10,1,26,782,1,0,11,False
2223,2,61.5,564,6,16,2,19,5,23,783,2,1,32,False
2224,3,53.4,503,5,7,1,7,1,28,701,0,1,18,False
2225,10,49.3,487,3,8,6,10,5,19,698,1,0,32,False
