match_id,season_id,date,home_team_id,away_team_id,goal_home_ft,goal_away_ft,result
1945,6,2016-02-13,8,3,2,1,0
1946,6,2016-02-13,21,25,0,1,1
1947,6,2015-08-15,25,16,0,3,1
1948,6,2015-08-15,8,23,1,3,1
1949,6,2015-08-15,21,17,2,0,0
1950,6,2015-08-15,12,4,2,2,2
1951,6,2015-08-15,31,13,0,0,2
1952,6,2015-08-15,14,30,1,2,1
1953,6,2016-04-16,20,7,0,3,1
1954,6,2016-04-16,16,25,1,1,2
1955,6,2016-04-16,3,15,1,0,0
1956,6,2016-04-16,17,21,3,0,0
1957,6,2016-04-16,23,8,0,3,1
1958,6,2016-04-16,13,31,0,1,1
1959,6,2016-01-16,32,23,3,0,0
1960,6,2016-01-16,15,30,1,1,2
1961,6,2016-01-16,20,16,3,3,2
1962,6,2016-01-16,7,26,4,0,0
1963,6,2016-01-16,17,14,2,1,0
1964,6,2016-01-16,25,13,3,0,0
1965,6,2016-01-16,12,8,4,1,0
1966,6,2015-10-17,20,15,2,0,0
1967,6,2015-10-17,26,14,1,3,1
1968,6,2015-10-17,16,3,0,3,1
1969,6,2015-10-17,7,32,5,1,0
1970,6,2015-10-17,25,30,2,2,2
1971,6,2015-10-17,12,2,0,0,2
1972,6,2015-10-17,31,10,0,3,1
1973,6,2015-10-17,13,8,1,0,0
1974,6,2015-12-19,20,8,3,1,0
1975,6,2015-12-19,16,30,2,3,1
1976,6,2015-12-19,3,23,1,2,1
1977,6,2015-12-19,17,15,1,1,2
1978,6,2015-12-19,25,12,0,2,1
1979,6,2015-12-19,4,26,1,2,1
1980,6,2015-12-19,13,32,1,2,1
1981,6,2016-03-19,20,14,2,2,2
1982,6,2016-03-19,26,30,0,1,1
1983,6,2016-03-19,16,10,0,2,1
1984,6,2016-03-19,21,15,1,0,0
1985,6,2016-03-19,31,4,1,2,1
1986,6,2016-03-19,13,23,0,1,1
1987,6,2015-09-19,32,8,2,0,0
1988,6,2015-09-19,15,13,0,1,1
1989,6,2015-09-19,20,10,2,0,0
1990,6,2015-09-19,7,14,1,2,1
1991,6,2015-09-19,17,31,1,2,1
1992,6,2015-09-19,4,30,2,2,2
1993,6,2015-09-19,21,16,0,0,2
1994,6,2016-04-02,32,7,0,4,1
1995,6,2016-04-02,10,31,4,0,0
1996,6,2016-04-02,15,20,0,4,1
1997,6,2016-04-02,2,12,1,1,2
1998,6,2016-04-02,23,17,3,2,0
1999,6,2016-04-02,4,21,2,2,2
2000,6,2016-04-02,8,13,0,0,2
2001,6,2016-04-02,14,26,2,2,2
2002,6,2016-01-02,10,17,1,0,0
2003,6,2016-01-02,30,32,0,0,2
2004,6,2016-01-02,3,21,2,1,0
2005,6,2016-01-02,23,25,1,0,0
2006,6,2016-01-02,8,15,3,1,0
2007,6,2016-01-02,31,7,1,2,1
2008,6,2016-01-02,13,4,2,1,0
2009,6,2016-01-02,14,2,2,0,0
2010,6,2015-11-21,20,23,1,0,0
2011,6,2015-11-21,16,15,4,0,0
2012,6,2015-11-21,7,2,1,4,1
2013,6,2015-11-21,17,30,0,3,1
2014,6,2015-11-21,25,4,0,1,1
2015,6,2015-11-21,21,32,2,2,2
2016,6,2015-11-21,31,3,1,2,1
2017,6,2015-11-21,13,10,2,1,0
2018,6,2015-08-22,26,15,2,1,0
2019,6,2015-08-22,30,12,1,1,2
2020,6,2015-08-22,3,17,0,0,2
2021,6,2015-08-22,23,4,1,1,2
2022,6,2015-08-22,8,21,1,1,2
2023,6,2015-08-22,14,32,3,4,1
2024,6,2016-04-23,32,20,1,4,1
2025,6,2016-04-23,15,25,2,4,1
2026,6,2016-04-23,2,17,2,2,2
2027,6,2016-04-23,7,4,4,0,0
2028,6,2016-01-23,26,12,1,3,1
2029,6,2016-01-23,30,4,3,0,0
2030,6,2016-01-23,3,25,0,1,1
2031,6,2016-01-23,23,2,4,5,1
2032,6,2016-01-23,8,32,1,1,2
2033,6,2016-01-23,31,17,2,1,0
2034,6,2016-01-23,13,15,0,0,2
2035,6,2016-01-23,14,7,2,2,2
2036,6,2015-10-24,10,16,2,1,0
2037,6,2015-10-24,15,21,1,2,1
2038,6,2015-10-24,30,26,1,0,0
2039,6,2015-10-24,23,13,0,1,1
2040,6,2015-10-24,4,31,0,2,1
2041,6,2015-10-24,14,20,2,1,0
2042,6,2015-12-26,32,26,0,0,2
2043,6,2015-12-26,15,14,1,1,2
2044,6,2015-12-26,20,31,2,2,2
2045,6,2015-12-26,2,30,1,0,0
2046,6,2015-12-26,7,8,4,1,0
2047,6,2015-12-26,17,16,0,1,1
2048,6,2015-12-26,25,10,4,0,0
2049,6,2015-12-26,4,3,2,0,0
2050,6,2015-12-26,21,13,1,0,0
2051,6,2015-12-26,12,23,3,0,0
2052,6,2015-09-26,30,10,2,5,1
2053,6,2015-09-26,2,15,3,2,0
2054,6,2015-09-26,3,8,3,0,0
2055,6,2015-09-26,17,20,2,2,2
2056,6,2015-09-26,25,21,3,1,0
2057,6,2015-09-26,4,32,2,1,0
2058,6,2015-09-26,12,7,4,1,0
2059,6,2015-09-26,14,23,2,2,2
2060,6,2016-02-27,30,23,1,0,0
2061,6,2016-02-27,25,20,1,2,1
2062,6,2016-02-27,4,15,2,1,0
2063,6,2016-02-27,31,32,0,0,2
2064,6,2016-02-27,13,26,3,2,0
2065,6,2016-02-27,14,8,1,0,0
2066,6,2015-11-28,32,16,3,3,2
2067,6,2015-11-28,15,31,2,3,1
2068,6,2015-11-28,26,17,5,1,0
2069,6,2015-11-28,30,3,1,1,2
2070,6,2015-11-28,7,25,3,1,0
2071,6,2015-11-28,8,4,2,0,0
2072,6,2015-08-29,32,30,1,1,2
2073,6,2015-08-29,15,8,2,2,2
2074,6,2015-08-29,20,26,1,2,1
2075,6,2015-08-29,2,14,0,3,1
2076,6,2015-08-29,7,31,2,0,0
2077,6,2015-08-29,17,10,0,1,1
2078,6,2015-08-29,4,13,0,1,1
2079,6,2015-08-29,12,16,0,0,2
2080,6,2015-10-03,32,31,1,1,2
2081,6,2015-10-03,15,4,0,1,1
2082,6,2015-10-03,20,25,1,3,1
2083,6,2015-10-03,26,13,2,0,0
2084,6,2015-10-03,7,17,6,1,0
2085,6,2015-10-03,23,30,1,2,1
2086,6,2015-10-03,8,14,2,2,2
2087,6,2016-04-30,10,23,1,0,0
2088,6,2016-04-30,16,32,2,1,0
2089,6,2016-04-30,17,26,1,0,0
2090,6,2016-04-30,4,8,1,1,2
2091,6,2016-04-30,31,15,3,2,0
2092,6,2016-04-30,13,14,0,3,1
2093,6,2015-10-31,20,2,1,3,1
2094,6,2015-10-31,26,3,0,0,2
2095,6,2015-10-31,7,23,2,1,0
2096,6,2015-10-31,17,4,0,0,2
2097,6,2015-10-31,21,10,0,3,1
2098,6,2015-10-31,31,14,2,0,0
2099,6,2015-10-31,13,30,2,3,1
2100,6,2015-12-05,10,8,3,1,0
2101,6,2015-12-05,20,32,0,1,1
2102,6,2015-12-05,3,14,0,0,2
2103,6,2015-12-05,25,15,1,1,2
2104,6,2015-12-05,4,7,2,0,0
2105,6,2015-12-05,21,30,0,3,1
2106,6,2015-12-05,31,23,2,0,0
2107,6,2015-12-05,13,12,1,1,2
2108,6,2016-03-05,20,4,1,1,2
2109,6,2016-03-05,16,14,2,3,1
2110,6,2016-03-05,7,15,4,0,0
2111,6,2016-03-05,17,32,1,3,1
2112,6,2016-03-05,25,8,1,1,2
2113,6,2016-03-05,21,23,1,0,0
2114,6,2016-03-05,12,10,2,2,2
2115,6,2016-03-05,31,30,0,1,1
2116,6,2016-02-06,15,23,2,0,0
2117,6,2016-02-06,2,8,2,2,2
2118,6,2016-02-06,7,30,1,3,1
2119,6,2016-02-06,17,13,1,0,0
2120,6,2016-02-06,25,14,1,0,0
2121,6,2016-02-06,4,16,0,3,1
2122,6,2016-02-06,21,26,1,1,2
2123,6,2016-02-06,12,31,1,0,0
2124,6,2016-05-07,32,13,1,1,2
2125,6,2016-05-07,15,17,0,0,2
2126,6,2016-05-07,26,4,2,1,0
2127,6,2016-05-07,30,16,3,1,0
2128,6,2016-05-07,23,3,0,1,1
2129,6,2016-05-07,8,20,3,2,0
2130,6,2016-05-07,14,21,1,4,1
2131,6,2015-11-07,32,17,0,1,1
2132,6,2015-11-07,30,31,2,1,0
2133,6,2015-11-07,3,13,2,0,0
2134,6,2015-11-07,23,21,1,0,0
2135,6,2015-11-07,4,20,1,0,0
2136,6,2015-11-07,8,25,0,1,1
2137,6,2015-11-07,14,16,1,1,2
2138,6,2015-08-08,32,15,0,1,1
2139,6,2015-08-08,20,21,2,2,2
2140,6,2015-08-08,16,31,2,2,2
2141,6,2015-08-08,30,8,4,2,0
2142,6,2015-08-08,3,12,1,0,0
2143,6,2015-08-08,23,26,1,3,1
2144,6,2016-04-09,15,32,1,2,1
2145,6,2016-04-09,26,23,1,0,0
2146,6,2016-04-09,7,13,2,1,0
2147,6,2016-04-09,25,17,3,1,0
2148,6,2016-04-09,21,20,1,0,0
2149,6,2016-04-09,31,16,1,1,2
2150,6,2016-04-09,14,10,3,3,2
2151,6,2016-05-01,3,30,1,1,2
2152,6,2016-05-01,25,7,4,2,0
2153,6,2016-05-01,21,2,3,1,0
2154,6,2015-11-01,16,8,6,2,0
2155,6,2015-11-01,25,32,2,0,0
2156,6,2016-04-10,2,4,4,1,0
2157,6,2016-04-10,8,30,0,2,1
2158,6,2016-04-10,12,3,3,0,0
2159,6,2015-12-13,15,10,0,2,1
2160,6,2015-12-13,2,13,2,2,2
2161,6,2015-12-13,12,17,1,2,1
2162,6,2016-03-13,15,12,0,2,1
2163,6,2015-09-13,30,15,3,2,0
2164,6,2015-09-13,8,12,0,1,1
2165,6,2016-02-14,10,30,2,1,0
2166,6,2016-02-14,15,2,0,6,1
2167,6,2016-02-14,7,12,1,2,1
2168,6,2016-05-15,10,15,4,0,0
2169,6,2016-05-15,20,30,1,1,2
2170,6,2016-05-15,16,23,3,0,0
2171,6,2016-05-15,17,12,5,1,0
2172,6,2016-05-15,25,26,4,1,0
2173,6,2016-05-15,4,14,2,1,0
2174,6,2016-05-15,21,7,1,1,2
2175,6,2016-05-15,31,8,2,2,2
2176,6,2016-05-15,13,2,1,1,2
2177,6,2015-08-16,26,10,1,2,1
2178,6,2015-08-16,7,20,3,0,0
2179,6,2016-04-17,32,2,1,2,1
2180,6,2016-04-17,10,26,1,1,2
2181,6,2016-04-17,30,14,2,2,2
2182,6,2016-01-17,2,3,0,1,1
2183,6,2016-01-17,4,10,0,0,2
2184,6,2015-10-18,17,23,6,2,0
2185,6,2015-12-20,21,14,0,0,2
2186,6,2015-12-20,31,2,3,0,0
2187,6,2016-03-20,7,3,0,1,1
2188,6,2016-03-20,17,8,1,1,2
2189,6,2016-03-20,25,2,3,2,0
2190,6,2016-03-20,12,32,3,0,0
2191,6,2015-09-20,2,23,1,1,2
2192,6,2015-09-20,25,3,2,3,1
2193,6,2015-09-20,12,26,1,0,0
2194,6,2015-11-22,12,14,4,1,0
2195,6,2015-08-23,16,7,0,2,1
2196,6,2015-08-23,31,25,0,0,2
2197,6,2015-08-23,13,20,2,3,1
2198,6,2016-04-24,30,21,4,0,0
2199,6,2016-04-24,8,10,0,0,2
2200,6,2016-01-24,10,20,0,1,1
2201,6,2016-01-24,16,21,1,2,1
2202,6,2015-10-25,32,12,1,5,1
2203,6,2015-10-25,2,25,1,1,2
2204,6,2015-10-25,3,7,0,0,2
2205,6,2015-10-25,8,17,3,0,0
2206,6,2015-09-27,31,26,0,1,1
2207,6,2016-02-28,3,10,3,2,0
2208,6,2016-02-28,12,21,2,1,0
2209,6,2015-11-29,2,21,1,0,0
2210,6,2015-11-29,23,10,1,1,2
2211,6,2015-11-29,12,20,0,0,2
2212,6,2015-11-29,14,13,1,1,2
2213,6,2016-04-03,30,25,1,0,0
2214,6,2016-04-03,3,16,1,0,0
2215,6,2016-01-03,26,20,0,3,1
2216,6,2016-01-03,16,12,1,1,2
2217,6,2015-08-30,25,23,3,0,0
2218,6,2015-08-30,21,3,2,1,0
2219,6,2015-10-04,10,3,3,0,0
2220,6,2015-10-04,16,2,1,1,2
2221,6,2015-10-04,21,12,2,2,2
2222,6,2015-12-06,17,2,2,0,0
2223,6,2016-03-06,26,2,1,2,1
2224,6,2016-03-06,13,3,1,0,0
2225,6,2016-02-07,32,10,0,2,1
2226,6,2016-02-07,20,3,1,1,2
2227,6,2016-05-08,2,31,2,0,0
2228,6,2016-05-08,7,10,2,2,2
2229,6,2016-05-08,12,25,1,2,1
2230,6,2015-11-08,10,12,1,1,2
2231,6,2015-11-08,15,7,0,0,2
2232,6,2015-11-08,2,26,1,2,1
2233,6,2015-08-09,10,14,0,2,1
2234,6,2015-08-09,17,25,2,2,2
2235,6,2015-08-09,4,2,0,1,1
2236,6,2016-04-21,10,13,2,0,0
2237,6,2016-03-01,32,25,2,0,0
2238,6,2016-03-01,15,16,1,3,1
2239,6,2016-03-01,30,13,2,2,2
2240,6,2016-03-01,23,20,1,2,1
2241,6,2016-03-01,8,26,2,2,2
2242,6,2016-05-10,14,3,3,2,0
2243,6,2016-01-12,32,14,1,3,1
2244,6,2016-01-12,15,26,1,0,0
2245,6,2016-01-12,17,3,3,3,2
2246,6,2016-05-17,3,32,3,1,0
2247,6,2016-04-19,17,7,1,1,2
2248,6,2016-02-02,10,25,0,0,2
2249,6,2016-02-02,26,32,1,2,1
2250,6,2016-02-02,30,2,2,0,0
2251,6,2016-02-02,3,4,3,0,0
2252,6,2016-02-02,23,12,0,3,1
2253,6,2016-02-02,8,7,0,1,1
2254,6,2016-02-02,13,21,1,1,2
2255,6,2016-02-02,14,15,2,0,0
2256,6,2015-12-29,30,7,0,0,2
2257,6,2016-05-11,2,20,1,1,2
2258,6,2016-05-11,23,31,4,2,0
2259,6,2016-05-11,8,16,3,0,0
2260,6,2016-04-13,26,16,0,0,2
2261,6,2016-01-13,20,13,2,2,2
2262,6,2016-01-13,2,10,3,3,2
2263,6,2016-01-13,7,16,0,0,2
2264,6,2016-01-13,25,31,2,0,0
2265,6,2016-01-13,4,23,3,1,0
2266,6,2016-01-13,21,8,2,4,1
2267,6,2016-01-13,12,30,0,1,1
2268,6,2016-03-02,10,21,1,2,1
2269,6,2016-03-02,2,7,3,0,0
2270,6,2016-03-02,3,31,1,0,0
2271,6,2016-03-02,4,17,1,0,0
2272,6,2016-03-02,14,12,1,0,0
2273,6,2016-04-20,2,16,4,0,0
2274,6,2016-04-20,3,26,2,0,0
2275,6,2016-04-20,14,31,3,1,0
2276,6,2016-02-03,16,17,3,0,0
2277,6,2016-02-03,31,20,0,0,2
2278,6,2015-12-30,8,2,0,1,1
2279,7,2017-05-12,16,31,1,0,0
2280,7,2017-05-12,13,20,0,1,1
2281,7,2016-09-16,20,2,1,2,1
2282,7,2016-08-19,3,25,2,0,0
2283,7,2016-12-30,28,16,2,2,2
2284,7,2016-09-30,16,26,1,1,2
2285,7,2017-05-05,14,12,1,0,0
2286,7,2017-05-01,31,2,0,1,1
2287,7,2017-04-10,26,10,3,0,0
2288,7,2016-09-12,8,16,0,3,1
2289,7,2017-02-13,32,7,0,2,1
2290,7,2016-08-15,20,14,2,1,0
2291,7,2017-05-15,20,31,4,3,0
2292,7,2017-04-17,33,10,1,2,1
2293,7,2016-10-17,2,3,0,0,2
2294,7,2016-12-19,16,2,0,1,1
2295,7,2017-01-02,16,25,3,0,0
2296,7,2017-01-02,7,29,2,1,0
2297,7,2017-01-02,33,30,0,0,2
2298,7,2017-01-02,8,2,2,2,2
2299,7,2017-01-02,13,28,3,1,0
2300,7,2017-01-02,14,3,0,2,1
2301,7,2016-11-21,13,29,4,0,0
2302,7,2016-12-26,10,13,1,0,0
2303,7,2016-12-26,29,33,1,0,0
2304,7,2016-12-26,20,32,3,0,0
2305,7,2016-12-26,28,7,0,3,1
2306,7,2016-12-26,30,16,0,2,1
2307,7,2016-12-26,3,8,3,1,0
2308,7,2016-12-26,21,14,1,4,1
2309,7,2016-12-26,31,26,1,1,2
2310,7,2016-09-26,29,31,2,0,0
2311,7,2017-02-27,30,2,3,1,0
2312,7,2016-10-31,4,21,3,1,0
2313,7,2016-12-05,33,28,1,0,0
2314,7,2017-03-06,14,20,1,2,1
2315,7,2017-05-08,20,33,3,0,0
2316,7,2017-04-01,29,12,0,2,1
2317,7,2017-04-01,20,26,1,2,1
2318,7,2017-04-01,28,14,2,1,0
2319,7,2017-04-01,30,4,2,0,0
2320,7,2017-04-01,2,16,3,1,0
2321,7,2017-04-01,3,13,0,0,2
2322,7,2017-04-01,25,32,0,0,2
2323,7,2017-04-01,31,8,1,0,0
2324,7,2016-10-01,28,20,0,2,1
2325,7,2016-10-01,8,13,1,1,2
2326,7,2016-10-01,21,2,1,2,1
2327,7,2016-10-01,31,32,2,2,2
2328,7,2016-10-01,14,33,1,1,2
2329,7,2016-12-10,10,4,3,1,0
2330,7,2016-12-10,29,32,3,2,0
2331,7,2016-12-10,28,26,3,3,2
2332,7,2016-12-10,30,7,4,2,0
2333,7,2016-12-10,21,8,3,0,0
2334,7,2016-12-10,31,16,3,2,0
2335,7,2016-09-10,32,13,1,0,0
2336,7,2016-09-10,10,25,2,1,0
2337,7,2016-09-10,29,28,1,1,2
2338,7,2016-09-10,2,30,4,1,0
2339,7,2016-09-10,3,7,1,2,1
2340,7,2016-09-10,33,26,1,2,1
2341,7,2016-09-10,4,12,0,4,1
2342,7,2016-09-10,14,31,2,4,1
2343,7,2017-02-11,10,28,2,0,0
2344,7,2017-02-11,2,12,2,0,0
2345,7,2017-02-11,3,31,2,0,0
2346,7,2017-02-11,33,16,0,0,2
2347,7,2017-02-11,4,26,1,0,0
2348,7,2017-02-11,8,25,0,4,1
2349,7,2017-02-11,14,13,2,2,2
2350,7,2017-03-11,32,14,3,2,0
2351,7,2017-03-11,16,13,3,0,0
2352,7,2017-03-11,28,21,2,1,0
2353,7,2016-08-13,29,21,0,1,1
2354,7,2016-08-13,26,13,0,1,1
2355,7,2016-08-13,16,12,1,1,2
2356,7,2016-08-13,28,30,2,1,0
2357,7,2016-08-13,7,8,2,1,0
2358,7,2016-08-13,33,4,1,1,2
2359,7,2016-08-13,25,31,1,1,2
2360,7,2017-05-13,32,29,2,1,0
2361,7,2017-05-13,7,30,2,1,0
2362,7,2017-05-13,33,25,1,2,1
2363,7,2017-05-13,4,10,1,4,1
2364,7,2017-05-13,8,21,0,2,1
2365,7,2017-01-14,29,25,1,0,0
2366,7,2017-01-14,28,32,3,1,0
2367,7,2017-01-14,30,20,0,3,1
2368,7,2017-01-14,8,4,1,3,1
2369,7,2017-01-14,21,10,0,4,1
2370,7,2017-01-14,12,13,4,0,0
2371,7,2017-01-14,31,33,0,0,2
2372,7,2017-01-14,14,26,3,0,0
2373,7,2017-04-15,26,30,2,2,2
2374,7,2017-04-15,16,29,3,1,0
2375,7,2017-04-15,25,7,0,3,1
2376,7,2017-04-15,4,28,3,1,0
2377,7,2017-04-15,8,14,2,2,2
2378,7,2017-04-15,12,32,4,0,0
2379,7,2017-04-15,31,21,1,0,0
2380,7,2016-10-15,32,28,6,1,0
2381,7,2016-10-15,10,21,3,2,0
2382,7,2016-10-15,20,30,3,0,0
2383,7,2016-10-15,26,14,0,1,1
2384,7,2016-10-15,7,16,1,1,2
2385,7,2016-10-15,4,8,2,0,0
2386,7,2016-10-15,13,12,1,1,2
2387,7,2016-12-17,26,20,0,1,1
2388,7,2016-12-17,33,21,3,0,0
2389,7,2016-12-17,4,30,2,2,2
2390,7,2016-12-17,8,31,1,0,0
2391,7,2016-12-17,13,3,0,2,1
2392,7,2016-12-17,14,28,1,0,0
2393,7,2016-09-17,16,33,3,1,0
2394,7,2016-09-17,28,10,1,4,1
2395,7,2016-09-17,30,29,3,0,0
2396,7,2016-09-17,7,32,4,0,0
2397,7,2016-09-17,13,14,4,2,0
2398,7,2017-03-18,32,21,2,0,0
2399,7,2017-03-18,26,31,1,0,0
2400,7,2017-03-18,16,28,4,0,0
2401,7,2017-03-18,4,20,1,2,1
2402,7,2017-03-18,8,29,0,0,2
2403,7,2017-03-18,13,10,3,1,0
2404,7,2017-03-18,14,30,2,3,1
2405,7,2016-11-19,26,7,1,2,1
2406,7,2016-11-19,16,21,1,1,2
2407,7,2016-11-19,3,10,1,1,2
2408,7,2016-11-19,25,2,0,0,2
2409,7,2016-11-19,4,32,0,1,1
2410,7,2016-11-19,8,28,3,0,0
2411,7,2016-11-19,12,14,3,2,0
2412,7,2016-11-19,31,30,2,1,0
2413,7,2016-08-20,29,2,2,0,0
2414,7,2016-08-20,30,10,0,0,2
2415,7,2016-08-20,4,7,1,4,1
2416,7,2016-08-20,21,28,0,2,1
2417,7,2016-08-20,12,26,1,0,0
2418,7,2016-08-20,31,20,1,2,1
2419,7,2016-08-20,13,16,1,2,1
2420,7,2017-01-21,32,31,2,2,2
2421,7,2017-01-21,26,16,0,1,1
2422,7,2017-01-21,2,21,2,3,1
2423,7,2017-01-21,7,12,2,2,2
2424,7,2017-01-21,33,14,1,3,1
2425,7,2017-01-21,4,3,1,1,2
2426,7,2017-01-21,13,8,2,0,0
2427,7,2017-04-22,32,33,4,0,0
2428,7,2017-04-22,28,31,2,0,0
2429,7,2017-04-22,21,4,2,0,0
2430,7,2017-04-22,14,16,0,0,2
2431,7,2016-10-22,32,12,0,0,2
2432,7,2016-10-22,10,33,0,0,2
2433,7,2016-10-22,29,16,2,1,0
2434,7,2016-10-22,28,4,0,2,1
2435,7,2016-10-22,30,26,3,1,0
2436,7,2016-10-22,2,13,2,1,0
2437,7,2016-10-22,21,31,0,0,2
2438,7,2016-10-22,14,8,1,0,0
2439,7,2016-09-24,32,16,1,0,0
2440,7,2016-09-24,10,20,3,0,0
2441,7,2016-09-24,2,28,5,1,0
2442,7,2016-09-24,3,30,4,1,0
2443,7,2016-09-24,33,12,1,2,1
2444,7,2016-09-24,4,13,1,1,2
2445,7,2016-09-24,8,26,2,3,1
2446,7,2016-09-24,21,7,1,3,1
2447,7,2017-02-25,20,21,3,1,0
2448,7,2017-02-25,26,33,1,0,0
2449,7,2017-02-25,16,8,2,0,0
2450,7,2017-02-25,28,29,1,1,2
2451,7,2017-02-25,31,14,1,1,2
2452,7,2017-02-25,13,32,2,1,0
2453,7,2016-11-26,29,7,1,2,1
2454,7,2016-11-26,20,12,2,1,0
2455,7,2016-11-26,28,13,1,1,2
2456,7,2016-11-26,30,33,2,2,2
2457,7,2016-11-26,2,8,2,0,0
2458,7,2016-11-26,21,26,5,4,0
2459,7,2016-08-27,20,29,3,0,0
2460,7,2016-08-27,26,32,1,1,2
2461,7,2016-08-27,16,4,1,0,0
2462,7,2016-08-27,28,3,0,1,1
2463,7,2016-08-27,30,21,2,1,0
2464,7,2016-08-27,25,8,1,1,2
2465,7,2016-08-27,12,2,1,1,2
2466,7,2016-08-27,31,10,1,3,1
2467,7,2017-04-29,26,29,0,2,1
2468,7,2017-04-29,25,28,0,0,2
2469,7,2017-04-29,4,14,0,0,2
2470,7,2017-04-29,8,32,0,1,1
2471,7,2017-04-29,13,30,0,1,1
2472,7,2016-10-29,26,2,2,4,1
2473,7,2016-10-29,3,29,0,0,2
2474,7,2016-10-29,33,32,2,0,0
2475,7,2016-10-29,8,10,1,4,1
2476,7,2016-10-29,12,30,1,1,2
2477,7,2016-10-29,31,28,1,0,0
2478,7,2016-10-29,13,7,0,4,1
2479,7,2016-12-03,26,25,3,0,0
2480,7,2016-12-03,7,20,1,3,1
2481,7,2016-12-03,4,29,2,0,0
2482,7,2016-12-03,8,30,2,1,0
2483,7,2016-12-03,12,21,5,0,0
2484,7,2016-12-03,13,31,3,1,0
2485,7,2016-12-03,14,10,1,5,1
2486,7,2016-12-31,29,8,4,1,0
2487,7,2016-12-31,20,4,4,2,0
2488,7,2016-12-31,30,14,1,0,0
2489,7,2016-12-31,2,7,1,0,0
2490,7,2016-12-31,3,33,2,1,0
2491,7,2016-12-31,25,13,1,2,1
2492,7,2016-12-31,21,32,0,3,1
2493,7,2017-02-04,20,10,3,1,0
2494,7,2017-02-04,26,8,0,4,1
2495,7,2017-02-04,16,32,6,3,0
2496,7,2017-02-04,28,2,2,0,0
2497,7,2017-02-04,25,14,1,3,1
2498,7,2017-02-04,12,33,1,0,0
2499,7,2017-02-04,31,29,2,1,0
2500,7,2017-02-04,13,4,1,0,0
2501,7,2017-03-04,30,28,3,1,0
2502,7,2017-03-04,2,10,3,1,0
2503,7,2017-03-04,3,32,1,1,2
2504,7,2017-03-04,4,33,2,0,0
2505,7,2017-03-04,21,29,3,2,0
2506,7,2017-03-04,31,25,3,4,1
2507,7,2017-03-04,13,26,0,2,1
2508,7,2016-11-05,32,8,1,2,1
2509,7,2016-11-05,29,26,3,2,0
2510,7,2016-11-05,20,16,5,0,0
2511,7,2016-11-05,7,33,1,1,2
2512,7,2016-11-05,14,4,1,1,2
2513,7,2017-05-06,32,4,2,2,2
2514,7,2017-05-06,29,13,2,2,2
2515,7,2017-05-06,28,8,0,2,1
2516,7,2017-05-06,30,31,3,0,0
2517,7,2017-05-06,7,26,5,0,0
2518,7,2017-05-06,21,16,1,0,0
2519,7,2017-04-08,32,20,1,3,1
2520,7,2017-04-08,7,28,3,1,0
2521,7,2017-04-08,33,29,0,0,2
2522,7,2017-04-08,4,2,1,2,1
2523,7,2017-04-08,12,31,4,0,0
2524,7,2017-04-08,13,25,0,1,1
2525,7,2017-04-08,14,21,1,0,0
2526,7,2017-01-01,10,26,2,0,0
2527,7,2017-01-01,31,12,1,4,1
2528,7,2016-12-11,20,13,1,0,0
2529,7,2016-12-11,2,14,2,2,2
2530,7,2016-12-11,3,12,1,0,0
2531,7,2016-12-11,25,33,1,0,0
2532,7,2016-09-11,21,20,2,2,2
2533,7,2017-02-12,29,20,1,1,2
2534,7,2017-02-12,21,30,2,0,0
2535,7,2017-03-12,2,29,2,1,0
2536,7,2016-08-14,32,3,1,3,1
2537,7,2016-08-14,10,2,3,4,1
2538,7,2017-05-14,26,28,4,0,0
2539,7,2017-05-14,12,3,2,1,0
2540,7,2017-05-14,14,2,0,4,1
2541,7,2017-01-15,16,7,4,0,0
2542,7,2017-01-15,3,2,1,1,2
2543,7,2017-04-16,3,20,2,0,0
2544,7,2017-04-16,13,2,0,1,1
2545,7,2016-10-16,33,31,0,1,1
2546,7,2016-10-16,25,29,3,1,0
2547,7,2016-12-18,32,25,1,3,1
2548,7,2016-12-18,7,10,2,1,0
2549,7,2016-12-18,12,29,2,1,0
2550,7,2016-09-18,26,4,4,1,0
2551,7,2016-09-18,25,21,1,0,0
2552,7,2016-09-18,12,8,1,0,0
2553,7,2016-09-18,31,3,3,1,0
2554,7,2017-03-19,7,2,1,1,2
2555,7,2017-03-19,33,3,1,3,1
2556,7,2017-03-19,12,25,2,1,0
2557,7,2017-04-02,10,7,2,2,2
2558,7,2017-04-02,21,33,0,0,2
2559,7,2016-10-02,29,10,0,1,1
2560,7,2016-10-02,30,25,0,0,2
2561,7,2016-10-02,3,4,1,1,2
2562,7,2016-10-02,12,7,2,0,0
2563,7,2016-11-20,33,20,0,1,1
2564,7,2016-08-21,8,33,1,2,1
2565,7,2016-08-21,14,32,1,0,0
2566,7,2017-05-21,10,16,3,1,0
2567,7,2017-05-21,29,14,1,2,1
2568,7,2017-05-21,20,8,5,1,0
2569,7,2017-05-21,28,12,1,7,1
2570,7,2017-05-21,30,32,1,1,2
2571,7,2017-05-21,2,33,3,0,0
2572,7,2017-05-21,3,26,2,0,0
2573,7,2017-05-21,25,4,0,1,1
2574,7,2017-05-21,21,13,2,1,0
2575,7,2017-05-21,31,7,0,5,1
2576,7,2017-01-22,10,29,2,1,0
2577,7,2017-01-22,20,28,2,0,0
2578,7,2017-01-22,25,30,3,0,0
